"treatment_indicator","Profit_zscore","urban","female","group"
0,-0.524451039441419,1,0,"RSA Marketing"
0,-0.224258543992243,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,0.270359723867774,1,0,"RSA Marketing"
0,-0.10997125950635,1,0,"RSA Marketing"
0,-0.241069924211246,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.326468813000089,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
1,0.24312008843768,1,0,"RSA Marketing"
1,0.81663017198257,1,0,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,1.04135640347663,1,1,"RSA Marketing"
0,1.46357658967356,1,1,"RSA Marketing"
0,-0.32125972761851,1,0,"RSA Marketing"
0,-0.255687333560662,1,0,"RSA Marketing"
0,-0.0433951148602161,1,0,"RSA Marketing"
0,0.030031832513998,1,0,"RSA Marketing"
1,-0.125024091242484,1,0,"RSA Marketing"
1,-0.297648249284935,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,2.22267135077551,1,0,"RSA Marketing"
1,6.11692179279155,1,0,"RSA Marketing"
1,-0.381922027900932,1,0,"RSA Marketing"
1,-0.325077218336718,1,0,"RSA Marketing"
0,-0.393261814181711,1,0,"RSA Marketing"
0,-0.081616002179388,1,0,"RSA Marketing"
1,-0.260795249115036,1,1,"RSA Marketing"
1,-0.296717835336193,1,1,"RSA Marketing"
0,-0.116138655624818,1,0,"RSA Marketing"
0,-0.233550094780714,1,0,"RSA Marketing"
1,0.215432961919158,1,0,"RSA Marketing"
1,0.289640587047151,1,0,"RSA Marketing"
1,-0.166669109302363,1,0,"RSA Marketing"
1,-0.40362795527926,1,0,"RSA Marketing"
1,0.781925897924146,1,0,"RSA Marketing"
1,0.566235141975209,1,0,"RSA Marketing"
1,0.457027812486106,1,1,"RSA Marketing"
0,-0.273520708913667,1,1,"RSA Marketing"
0,-0.221845136374749,1,1,"RSA Marketing"
0,-0.786939638388575,1,1,"RSA Marketing"
0,-0.446995800620516,1,0,"RSA Marketing"
0,0.236201270038625,1,1,"RSA Marketing"
0,-0.0798742223322955,1,1,"RSA Marketing"
0,0.58679321372498,1,0,"RSA Marketing"
0,-0.323193922915735,1,0,"RSA Marketing"
1,-0.0681328161483867,1,1,"RSA Marketing"
1,-0.268906172781293,1,1,"RSA Marketing"
0,0.530335420425382,1,0,"RSA Marketing"
0,2.962195453879,1,0,"RSA Marketing"
0,-0.122884617757432,1,0,"RSA Marketing"
0,-0.640351051784402,1,0,"RSA Marketing"
1,-0.194204490445057,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,0.0804929955656312,1,1,"RSA Marketing"
0,0.682384252619413,1,1,"RSA Marketing"
0,-0.326674296332661,1,0,"RSA Marketing"
0,-0.256872403163076,1,0,"RSA Marketing"
1,-0.0510872604885677,1,0,"RSA Marketing"
1,0.296283193674561,1,0,"RSA Marketing"
0,-0.496071276607633,1,1,"RSA Marketing"
0,-0.382779548421794,1,1,"RSA Marketing"
1,-0.0870824499977323,1,0,"RSA Marketing"
1,-0.0783074605166979,1,0,"RSA Marketing"
1,0.388589946463086,1,0,"RSA Marketing"
1,0.0374436137114092,1,0,"RSA Marketing"
0,0.257123718061329,1,0,"RSA Marketing"
0,0.277821625842199,1,0,"RSA Marketing"
1,-0.448088984750588,1,0,"RSA Marketing"
1,0.673103902245221,1,0,"RSA Marketing"
1,0.579294727432821,1,0,"RSA Marketing"
1,1.03906083894084,1,0,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.431300165097052,1,1,"RSA Marketing"
1,8.49005186346074,1,0,"RSA Marketing"
1,6.74803161858203,1,0,"RSA Marketing"
1,-0.352014449350706,1,0,"RSA Marketing"
1,-0.392812060610886,1,0,"RSA Marketing"
0,-0.154533107018682,1,0,"RSA Marketing"
1,0.0398270762761066,1,0,"RSA Marketing"
1,0.106164679342893,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.453192206839756,1,1,"RSA Marketing"
1,0.0129600935532314,1,0,"RSA Marketing"
1,-0.407814967169332,1,0,"RSA Marketing"
1,-0.251383846105297,1,0,"RSA Marketing"
0,-0.306731888917853,1,1,"RSA Marketing"
0,-0.433286885928666,1,1,"RSA Marketing"
0,-0.18786364175311,1,0,"RSA Marketing"
0,0.000605639802612058,1,0,"RSA Marketing"
0,-0.262971630570882,1,0,"RSA Marketing"
0,-0.281926326329355,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
0,-0.333591763552542,1,1,"RSA Marketing"
0,0.0418863106053629,1,1,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
1,-0.320631318341324,1,0,"RSA Marketing"
1,-0.361928728736479,1,0,"RSA Marketing"
0,-0.239569448919293,1,1,"RSA Marketing"
0,-0.219155570013732,1,1,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.0284327395938852,1,1,"RSA Marketing"
0,0.10933185142381,1,1,"RSA Marketing"
0,-0.333915759669469,1,0,"RSA Marketing"
0,0.478988972720412,1,0,"RSA Marketing"
0,0.70436164432527,1,0,"RSA Marketing"
0,-0.442641679000949,1,0,"RSA Marketing"
0,-0.341323841394576,1,0,"RSA Marketing"
0,0.0183273719312044,1,0,"RSA Marketing"
0,4.24615000162142,1,0,"RSA Marketing"
1,-0.336263454904084,1,0,"RSA Marketing"
0,-0.418874638476284,1,0,"RSA Marketing"
0,-0.716601054672479,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,1.71643331015111,1,0,"RSA Marketing"
0,0.0219797791847561,1,0,"RSA Marketing"
0,0.352812403569282,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
1,0.158644586017715,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.224273121663322,1,0,"RSA Marketing"
1,0.704820737349662,1,0,"RSA Marketing"
1,-0.0382511838831786,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.616109488654681,1,0,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.190710691127331,1,0,"RSA Marketing"
1,-0.385377267817785,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,0.171937605650381,1,0,"RSA Marketing"
1,-0.0930757342351501,1,0,"RSA Marketing"
1,0.608888587394602,1,1,"RSA Marketing"
1,1.90820467644569,1,1,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
1,-0.452644536101043,1,1,"RSA Marketing"
1,-0.312289899656821,1,1,"RSA Marketing"
1,-0.420091547216319,1,1,"RSA Marketing"
1,-0.462945647090224,1,1,"RSA Marketing"
1,-0.17908959878417,1,1,"RSA Marketing"
1,-0.313968718002017,1,1,"RSA Marketing"
1,8.49005186346074,1,0,"RSA Marketing"
1,0.145052091442961,1,1,"RSA Marketing"
1,-0.18159757529655,1,1,"RSA Marketing"
0,-0.356480403995177,1,0,"RSA Marketing"
0,-0.143059619364221,1,0,"RSA Marketing"
0,-0.364481874481922,1,0,"RSA Marketing"
0,-0.0214105946557098,1,0,"RSA Marketing"
1,-0.378691067033503,1,0,"RSA Marketing"
1,0.818731950062899,1,0,"RSA Marketing"
0,-0.297146408317604,1,0,"RSA Marketing"
0,-0.289506662494546,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
0,-0.122406510401567,1,0,"RSA Marketing"
0,-0.468462169712586,1,0,"RSA Marketing"
0,0.75023754372076,1,1,"RSA Marketing"
0,2.73544354705574,1,1,"RSA Marketing"
0,-0.383408476510926,1,0,"RSA Marketing"
0,-0.383174055338168,1,0,"RSA Marketing"
1,0.132340882003417,1,1,"RSA Marketing"
1,0.617206293080714,1,1,"RSA Marketing"
0,2.56367951275964,1,0,"RSA Marketing"
0,0.112543613731964,1,0,"RSA Marketing"
0,1.89409114837549,1,1,"RSA Marketing"
0,-0.203026423194754,1,1,"RSA Marketing"
0,-0.31035167593493,1,1,"RSA Marketing"
0,-0.315755383189195,1,1,"RSA Marketing"
0,0.683544390252545,1,0,"RSA Marketing"
0,-0.136380557139741,1,0,"RSA Marketing"
1,-0.407002427334358,1,0,"RSA Marketing"
0,-0.574434717911814,1,1,"RSA Marketing"
0,2.11268376540534,1,1,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.389165232631218,1,0,"RSA Marketing"
1,-0.292195898283892,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.296525444739516,1,0,"RSA Marketing"
1,-0.119358459508812,1,0,"RSA Marketing"
0,0.27294234581108,1,0,"RSA Marketing"
0,-0.128718495574264,1,0,"RSA Marketing"
0,0.29088958086491,1,0,"RSA Marketing"
0,-0.37479408007313,1,1,"RSA Marketing"
0,-0.737746945983269,1,1,"RSA Marketing"
0,-0.0868129093679205,1,0,"RSA Marketing"
0,1.60184803774225,1,0,"RSA Marketing"
0,-0.319996102075684,1,1,"RSA Marketing"
0,-0.379690747561878,1,1,"RSA Marketing"
1,0.887242319197336,1,0,"RSA Marketing"
1,0.832092895480072,1,0,"RSA Marketing"
0,-0.356546576319638,1,1,"RSA Marketing"
0,-0.0642118200110675,1,1,"RSA Marketing"
1,0.146240307582551,1,0,"RSA Marketing"
1,-0.322886535381863,1,0,"RSA Marketing"
1,0.185990146873858,1,0,"RSA Marketing"
1,0.850353623737446,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
0,-0.50905482101619,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.419814103497732,1,0,"RSA Marketing"
0,-0.440677405639751,1,0,"RSA Marketing"
0,-0.377604820284552,1,1,"RSA Marketing"
0,-0.162242400286135,1,1,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
1,-0.499947819135388,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,2.74736268595876,1,0,"RSA Marketing"
1,0.171937605650381,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,6.74803161858203,1,1,"RSA Marketing"
0,-0.0839971123079594,1,0,"RSA Marketing"
1,-0.469152375049315,1,0,"RSA Marketing"
1,-0.386741399413164,1,0,"RSA Marketing"
0,0.233349400716477,1,1,"RSA Marketing"
0,-0.374206807819279,1,0,"RSA Marketing"
1,-0.337156792872862,1,0,"RSA Marketing"
1,-0.271698991528564,1,0,"RSA Marketing"
1,0.0619145407370221,1,0,"RSA Marketing"
1,-0.345480851490693,1,0,"RSA Marketing"
1,-0.398592036605667,1,1,"RSA Marketing"
1,-0.438168591414836,1,1,"RSA Marketing"
1,0.372405774094302,1,0,"RSA Marketing"
1,0.985578896166053,1,0,"RSA Marketing"
0,-0.239406689326279,1,0,"RSA Marketing"
1,-0.526869777701158,1,1,"RSA Marketing"
1,-0.322810701082393,1,1,"RSA Marketing"
0,-0.17115250655201,1,0,"RSA Marketing"
0,0.585164274374435,1,0,"RSA Marketing"
0,-0.405556364716033,1,0,"RSA Marketing"
0,-0.43900539482458,1,0,"RSA Marketing"
1,-0.197912029477475,1,0,"RSA Marketing"
1,-0.147075276246591,1,0,"RSA Marketing"
1,-0.255597868273681,1,0,"RSA Marketing"
1,-0.295786940709776,1,0,"RSA Marketing"
1,0.454532724412003,1,0,"RSA Marketing"
1,-0.323847702642505,1,0,"RSA Marketing"
0,1.99626384890013,1,0,"RSA Marketing"
0,2.95561425894292,1,0,"RSA Marketing"
1,-0.343778846889281,1,1,"RSA Marketing"
0,-0.342150050849513,1,1,"RSA Marketing"
0,0.147175328189755,1,1,"RSA Marketing"
0,-0.393556504835214,1,0,"RSA Marketing"
0,-0.198104395220697,1,0,"RSA Marketing"
1,-0.391481220678614,1,1,"RSA Marketing"
1,-0.510064666607741,1,1,"RSA Marketing"
1,0.799519374347276,1,1,"RSA Marketing"
1,0.956602045289358,1,1,"RSA Marketing"
0,-0.483404851122106,1,1,"RSA Marketing"
0,-0.374398726104133,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,0.0526475820185737,1,0,"RSA Marketing"
0,-0.0196942647467387,1,1,"RSA Marketing"
1,0.0260618617247212,1,1,"RSA Marketing"
1,-0.168559104752008,1,1,"RSA Marketing"
0,-0.407382318221268,1,0,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.46357578159328,1,1,"RSA Marketing"
1,-0.651701724186538,1,0,"RSA Marketing"
1,-0.302093886229783,1,1,"RSA Marketing"
1,-0.0950474555574995,1,1,"RSA Marketing"
1,0.147559158060095,1,1,"RSA Marketing"
0,-0.390477445358692,1,1,"RSA Marketing"
0,-0.400078794350965,1,1,"RSA Marketing"
1,-0.432824116836073,1,0,"RSA Marketing"
1,-0.452631855446489,1,0,"RSA Marketing"
1,-0.400256335547281,1,1,"RSA Marketing"
1,0.767872986371545,1,0,"RSA Marketing"
1,0.232732537131325,1,0,"RSA Marketing"
1,-0.285834532509536,1,0,"RSA Marketing"
1,-0.409927312033406,1,0,"RSA Marketing"
1,-0.357995172382503,1,1,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
0,-0.286899254179655,1,0,"RSA Marketing"
0,0.301013726972785,1,1,"RSA Marketing"
0,-0.177999473429884,1,1,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
1,-0.251966367331796,1,1,"RSA Marketing"
1,1.6704941835656,1,1,"RSA Marketing"
1,-0.502667880685931,1,0,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,0.273679897678888,1,1,"RSA Marketing"
0,-0.137686544966334,1,0,"RSA Marketing"
0,-0.122099695935411,1,0,"RSA Marketing"
0,-0.357130324393645,1,1,"RSA Marketing"
0,-0.520561246915363,1,1,"RSA Marketing"
0,1.94130657272224,1,1,"RSA Marketing"
0,0.421051740192192,1,1,"RSA Marketing"
1,-0.498374791224547,1,0,"RSA Marketing"
1,-0.407232650714074,1,0,"RSA Marketing"
1,1.87704786963516,1,0,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
1,-0.434995501082968,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.786939638388575,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,-0.304463787450061,1,1,"RSA Marketing"
1,-0.161436122768007,1,1,"RSA Marketing"
0,-0.313383468839046,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,-0.109152785519813,1,0,"RSA Marketing"
1,0.554357832831381,1,0,"RSA Marketing"
0,-0.782109245103828,1,1,"RSA Marketing"
0,-0.414376671398639,1,1,"RSA Marketing"
1,-0.321494851890071,1,1,"RSA Marketing"
1,-0.57196607391404,1,1,"RSA Marketing"
0,-0.0528779022285768,1,1,"RSA Marketing"
0,0.0237060096870646,1,1,"RSA Marketing"
0,-0.118473601675673,1,0,"RSA Marketing"
0,-0.271844203537597,1,1,"RSA Marketing"
0,-0.436178413709781,1,1,"RSA Marketing"
0,0.724504310339548,1,1,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.365593519825958,1,0,"RSA Marketing"
1,7.11937431427869,1,0,"RSA Marketing"
1,-0.0540882654966543,1,1,"RSA Marketing"
1,-0.0518804488312176,1,1,"RSA Marketing"
0,1.2271590450781,1,0,"RSA Marketing"
0,6.63141310676988,1,0,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
1,-0.227960254465523,1,1,"RSA Marketing"
1,0.203214238280811,1,1,"RSA Marketing"
1,-0.231458031165703,1,1,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.43318855547635,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.0252332051856876,1,0,"RSA Marketing"
0,0.0608090093429641,1,1,"RSA Marketing"
1,-0.269942462449173,1,0,"RSA Marketing"
0,-0.225541002579291,1,0,"RSA Marketing"
0,-0.185102558669115,1,0,"RSA Marketing"
1,1.40399157763,1,0,"RSA Marketing"
1,0.443946761234008,1,0,"RSA Marketing"
1,-0.207439452406384,1,1,"RSA Marketing"
1,-0.374925148394836,1,1,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.190279036317476,1,1,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,-0.566184837140378,1,1,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
0,-0.503850818166199,1,1,"RSA Marketing"
0,-0.357393752530873,1,1,"RSA Marketing"
0,0.0764495372327758,1,0,"RSA Marketing"
0,-0.353202478633259,1,0,"RSA Marketing"
1,0.145407635779973,1,0,"RSA Marketing"
1,0.00531794035486284,1,1,"RSA Marketing"
1,-0.481830495314498,1,1,"RSA Marketing"
1,-0.0749883372120158,1,0,"RSA Marketing"
1,-0.0527598483163927,1,0,"RSA Marketing"
1,0.840233694436649,1,0,"RSA Marketing"
1,-0.316241724326664,1,1,"RSA Marketing"
1,-0.581597322152033,1,1,"RSA Marketing"
0,-0.314640606634097,1,0,"RSA Marketing"
0,-0.3798230922108,1,0,"RSA Marketing"
0,-0.427719790728669,1,1,"RSA Marketing"
0,-0.365228062194019,1,1,"RSA Marketing"
0,0.14954106362064,1,1,"RSA Marketing"
0,0.742059758315046,1,1,"RSA Marketing"
0,0.0863882351382795,1,1,"RSA Marketing"
1,-0.426651520116381,1,1,"RSA Marketing"
1,-0.214140938065612,1,1,"RSA Marketing"
1,-0.393871433200348,1,1,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,-0.471513130165618,1,1,"RSA Marketing"
1,-0.0763401495398025,1,1,"RSA Marketing"
0,-0.324354857100381,1,1,"RSA Marketing"
0,-0.399096834875263,1,1,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
0,-0.527447993336308,1,0,"RSA Marketing"
0,-0.33396073711804,1,0,"RSA Marketing"
0,-0.133836241122048,1,1,"RSA Marketing"
0,-0.181893828482494,1,1,"RSA Marketing"
0,-0.334556988962993,1,0,"RSA Marketing"
0,0.504997963430288,1,0,"RSA Marketing"
0,-0.219335683292532,1,1,"RSA Marketing"
0,-0.352666939536712,1,1,"RSA Marketing"
0,0.361822144035082,1,0,"RSA Marketing"
0,-0.00741924263892788,1,0,"RSA Marketing"
1,0.0526253133227175,1,0,"RSA Marketing"
0,-0.180991896593408,1,0,"RSA Marketing"
0,-0.294061170334819,1,0,"RSA Marketing"
1,-0.404582825027916,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,0.763851272339284,1,0,"RSA Marketing"
1,-0.341001741791363,1,0,"RSA Marketing"
1,-0.48473181311379,1,0,"RSA Marketing"
0,-0.522665442952815,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
1,-0.380821728894057,1,0,"RSA Marketing"
1,-0.232461652577981,1,0,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.124300668220717,1,1,"RSA Marketing"
0,-0.215953956410708,1,0,"RSA Marketing"
0,-0.465619928576295,1,0,"RSA Marketing"
1,-0.20342139430474,1,1,"RSA Marketing"
0,0.584078378693943,1,0,"RSA Marketing"
0,0.708645385862966,1,0,"RSA Marketing"
0,-0.131035681191005,1,0,"RSA Marketing"
0,-0.169750979555424,1,0,"RSA Marketing"
0,0.0401630918457162,1,1,"RSA Marketing"
0,0.122902732685574,1,1,"RSA Marketing"
0,0.559028182061983,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,1.31584213804904,1,0,"RSA Marketing"
0,-0.435066780792472,1,1,"RSA Marketing"
0,0.691326106488441,1,0,"RSA Marketing"
0,0.0944295077207976,1,0,"RSA Marketing"
1,-0.27459283701406,1,1,"RSA Marketing"
1,-0.37226140361376,1,1,"RSA Marketing"
0,0.270888848826605,1,0,"RSA Marketing"
0,0.557169342440914,1,0,"RSA Marketing"
1,0.177938438970402,1,1,"RSA Marketing"
1,0.101585824749576,1,0,"RSA Marketing"
0,-0.482207174281458,1,1,"RSA Marketing"
0,-0.011803105571433,1,1,"RSA Marketing"
0,-0.355988821637633,1,1,"RSA Marketing"
0,-0.0835216657100473,1,1,"RSA Marketing"
0,-0.0524925018677054,1,1,"RSA Marketing"
0,-0.322242085288614,1,1,"RSA Marketing"
1,0.0255750115143117,1,0,"RSA Marketing"
1,0.0424744370195933,1,0,"RSA Marketing"
1,-0.308049784286631,1,0,"RSA Marketing"
1,-0.254848611159867,1,0,"RSA Marketing"
1,-0.452461380877265,1,1,"RSA Marketing"
1,-0.380348419693292,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.486335153002074,1,1,"RSA Marketing"
1,-0.250353683710812,1,0,"RSA Marketing"
1,0.198459523001306,1,0,"RSA Marketing"
1,4.92356996268767,1,0,"RSA Marketing"
0,-0.209587592551062,1,0,"RSA Marketing"
0,-0.206099776610918,1,0,"RSA Marketing"
1,-0.500521958803886,1,0,"RSA Marketing"
0,0.532225420667336,1,0,"RSA Marketing"
0,0.428134693962087,1,0,"RSA Marketing"
0,1.63671774147041,1,1,"RSA Marketing"
0,1.33560496687007,1,1,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.53463200882818,1,0,"RSA Marketing"
0,-0.438678609168927,1,1,"RSA Marketing"
0,-0.313652859615432,1,1,"RSA Marketing"
0,-0.475420653352376,1,1,"RSA Marketing"
0,0.0342341541324705,1,1,"RSA Marketing"
0,-0.488799702393104,1,0,"RSA Marketing"
0,0.218761606836569,1,1,"RSA Marketing"
0,-0.0962375384061365,1,1,"RSA Marketing"
0,-0.154764194445101,1,1,"RSA Marketing"
0,-0.351095053535439,1,1,"RSA Marketing"
0,-0.049151893639166,1,0,"RSA Marketing"
0,0.0250793342038695,1,0,"RSA Marketing"
1,-0.441571337709871,1,1,"RSA Marketing"
1,-0.513532021849138,1,1,"RSA Marketing"
1,-0.345772093996054,1,0,"RSA Marketing"
1,-0.453612744999007,1,0,"RSA Marketing"
1,-0.440571606465198,1,1,"RSA Marketing"
1,-0.53463200882818,1,1,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.578706206696099,1,0,"RSA Marketing"
0,-0.499578421630398,1,0,"RSA Marketing"
0,0.667531509044787,1,0,"RSA Marketing"
0,5.26081557285923,1,0,"RSA Marketing"
0,-0.498951195582002,1,0,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,0.732867563297633,1,0,"RSA Marketing"
0,0.109639351949641,1,0,"RSA Marketing"
0,-0.362293068304879,1,1,"RSA Marketing"
0,1.52936115405819,1,0,"RSA Marketing"
0,0.434289883395784,1,1,"RSA Marketing"
0,-0.0254627807544041,1,1,"RSA Marketing"
0,-0.166221070751664,1,1,"RSA Marketing"
0,-0.18495087803205,1,1,"RSA Marketing"
0,0.114933869932048,1,1,"RSA Marketing"
0,-0.232935374600823,1,1,"RSA Marketing"
1,-0.173218431704637,1,1,"RSA Marketing"
1,-0.265128310210149,1,1,"RSA Marketing"
0,0.54931952773778,1,0,"RSA Marketing"
0,-0.0879540985197616,1,0,"RSA Marketing"
1,-0.326636772650308,1,0,"RSA Marketing"
0,-0.411659734422203,1,0,"RSA Marketing"
0,-0.569701004567781,1,0,"RSA Marketing"
0,0.14212952982778,1,1,"RSA Marketing"
0,-0.0519240266181289,1,1,"RSA Marketing"
0,0.326500677076316,1,0,"RSA Marketing"
0,1.76918188580523,1,0,"RSA Marketing"
1,-0.459519063942077,1,0,"RSA Marketing"
1,-0.440571606465198,1,0,"RSA Marketing"
1,-0.282325398259448,1,1,"RSA Marketing"
1,-0.188253871576606,1,1,"RSA Marketing"
1,-0.433359578314922,1,1,"RSA Marketing"
1,-0.32280512726698,1,1,"RSA Marketing"
1,-0.181797071777589,1,0,"RSA Marketing"
1,0.535341447466073,1,0,"RSA Marketing"
0,-0.176538157422166,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
1,-0.203413292078345,1,0,"RSA Marketing"
1,-0.321165034696287,1,1,"RSA Marketing"
1,-0.153395912322704,1,1,"RSA Marketing"
0,-0.212168070792101,1,1,"RSA Marketing"
0,0.10333121511479,1,1,"RSA Marketing"
0,0.12137682995032,1,0,"RSA Marketing"
0,-0.202305868071033,1,0,"RSA Marketing"
1,-0.0864227946952848,1,0,"RSA Marketing"
1,0.0572083401678925,1,0,"RSA Marketing"
1,-0.287487659731436,1,1,"RSA Marketing"
1,-0.158818737418974,1,0,"RSA Marketing"
1,-0.115029246751545,1,0,"RSA Marketing"
0,-0.522313244639223,1,1,"RSA Marketing"
0,-0.295086616423955,1,1,"RSA Marketing"
1,-0.349814558190701,1,1,"RSA Marketing"
0,-0.440571606465198,1,0,"RSA Marketing"
0,-0.53463200882818,1,0,"RSA Marketing"
0,-0.402045983149082,1,1,"RSA Marketing"
0,-0.0801771933504248,1,1,"RSA Marketing"
1,-0.000830790493934244,1,1,"RSA Marketing"
1,0.368395858011039,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.53463200882818,1,1,"RSA Marketing"
0,-0.440571606465198,1,1,"RSA Marketing"
1,-0.133693683663922,1,1,"RSA Marketing"
1,-0.0741573890456797,1,1,"RSA Marketing"
0,-0.182828112597017,1,1,"RSA Marketing"
0,-0.367640723783963,1,1,"RSA Marketing"
0,-0.484158673796864,1,1,"RSA Marketing"
