"treatment_indicator","Revenue_zscore","urban","female","group"
0,0.283645968175875,0,0,"Pakistan"
0,1.43644800229258,0,0,"Pakistan"
0,-0.638594586023374,0,0,"Pakistan"
1,-0.506845965472345,0,0,"Pakistan"
0,-0.177474346274061,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,1.60113427063086,0,0,"Pakistan"
0,-0.6056574065354,0,0,"Pakistan"
0,-0.408034472165589,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
0,1.27176182391188,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,-0.506845965472345,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,2.25987725974489,0,0,"Pakistan"
0,1.60113427063086,0,0,"Pakistan"
0,-0.6056574065354,0,0,"Pakistan"
0,0.942390043405583,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.408034472165589,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,-0.638594586023374,0,0,"Pakistan"
0,-0.638594586023374,0,0,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
0,-0.177474346274061,0,0,"Pakistan"
1,-0.358628629410244,0,0,"Pakistan"
1,-0.375097154388193,0,0,"Pakistan"
1,-0.506845965472345,0,0,"Pakistan"
1,4.23610575527053,0,0,"Pakistan"
1,-0.6056574065354,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,10.823547465635,0,0,"Pakistan"
1,-0.6056574065354,0,0,"Pakistan"
1,-0.638594586023374,0,0,"Pakistan"
1,-0.572720293162426,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,0.942390043405583,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,0.0201486686852669,0,0,"Pakistan"
0,-0.408034472165589,0,0,"Pakistan"
0,3.2479907121278,0,0,"Pakistan"
0,1.60113427063086,0,0,"Pakistan"
0,-0.506845965472345,0,0,"Pakistan"
1,-0.506845965472345,0,0,"Pakistan"
1,-0.375097154388193,0,0,"Pakistan"
1,-0.457440214989079,0,0,"Pakistan"
1,0.448332112693203,0,0,"Pakistan"
0,-0.671531763802447,0,0,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
0,-0.638594586023374,0,0,"Pakistan"
0,0.448332112693203,0,0,"Pakistan"
0,-0.572720293162426,0,0,"Pakistan"
0,-0.6056574065354,0,0,"Pakistan"
0,-0.6056574065354,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,4.23610575527053,0,0,"Pakistan"
0,2.58924746397387,0,0,"Pakistan"
0,-0.506845965472345,0,0,"Pakistan"
0,0.942390043405583,0,0,"Pakistan"
0,-0.6056574065354,0,0,"Pakistan"
0,-0.111599719043907,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
0,0.942390043405583,0,0,"Pakistan"
1,-0.678119200025152,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,9.17668518251762,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,0.448332112693203,0,0,"Pakistan"
0,-0.572720293162426,0,0,"Pakistan"
0,0.448332112693203,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,-0.622125995002757,0,0,"Pakistan"
0,-0.506845965472345,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
0,0.217771877643949,0,0,"Pakistan"
0,-0.177474346274061,0,0,"Pakistan"
0,-0.473908737559327,0,0,"Pakistan"
1,0.942390043405583,0,0,"Pakistan"
1,-0.6056574065354,0,0,"Pakistan"
1,-0.556251636417622,0,0,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
1,-0.473908737559327,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,0.118960156764732,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,-0.6056574065354,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,-0.473908737559327,0,0,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,2.58924746397387,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
0,0.942390043405583,0,0,"Pakistan"
0,-0.539783126764127,0,0,"Pakistan"
1,-0.671531763802447,0,0,"Pakistan"
1,0.0530857956557334,0,0,"Pakistan"
1,0.118960156764732,0,0,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
1,-0.6056574065354,0,0,"Pakistan"
1,-0.572720293162426,0,0,"Pakistan"
1,0.0860229654900069,0,0,"Pakistan"
1,-0.506845965472345,0,0,"Pakistan"
1,2.58924746397387,0,0,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
0,-0.440971518721596,0,1,"Pakistan"
0,-0.375097154388193,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.678119200025152,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.506845965472345,0,1,"Pakistan"
1,-0.375097154388193,0,1,"Pakistan"
1,-0.210411251996089,0,1,"Pakistan"
1,-0.688000352660617,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,0.942390043405583,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.473908737559327,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.688000352660617,0,1,"Pakistan"
0,-0.671531763802447,0,1,"Pakistan"
0,-0.622125995002757,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,0.711830139981021,0,1,"Pakistan"
0,-0.681412921803606,0,1,"Pakistan"
0,-0.473908737559327,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.688000352660617,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
0,-0.671531763802447,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.58918878475741,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,0.118960156764732,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.691294070765696,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.375097154388193,0,0,"Pakistan"
1,-0.678119200025152,0,1,"Pakistan"
0,-0.375097154388193,0,1,"Pakistan"
0,-0.467321372251526,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.664944328601047,0,1,"Pakistan"
0,-0.0457256801789941,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.622125995002757,0,1,"Pakistan"
0,-0.506845965472345,0,1,"Pakistan"
0,-0.440971518721596,0,1,"Pakistan"
0,-0.210411251996089,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
1,-0.506845965472345,0,0,"Pakistan"
1,0.711830139981021,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.111599719043907,0,0,"Pakistan"
1,-0.6056574065354,0,0,"Pakistan"
1,-0.6056574065354,0,0,"Pakistan"
1,-0.408034472165589,0,0,"Pakistan"
0,-0.375097154388193,0,1,"Pakistan"
0,-0.506845965472345,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,0.448332112693203,0,1,"Pakistan"
0,-0.375097154388193,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.342159964313124,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.506845965472345,0,0,"Pakistan"
0,-0.638594586023374,0,0,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.440971518721596,0,1,"Pakistan"
0,-0.309222800267828,0,1,"Pakistan"
0,-0.375097154388193,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.375097154388193,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.375097154388193,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.694587788279942,0,1,"Pakistan"
0,-0.375097154388193,0,1,"Pakistan"
0,-0.671531763802447,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.622125995002757,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.655063174089827,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.688000352660617,0,1,"Pakistan"
1,-0.674825481339768,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.375097154388193,0,1,"Pakistan"
1,-0.440971518721596,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.70117522379601,0,1,"Pakistan"
1,-0.473908737559327,0,1,"Pakistan"
1,-0.664944328601047,0,1,"Pakistan"
1,-0.309222800267828,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.622125995002757,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.473908737559327,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.526608176891879,0,1,"Pakistan"
1,-0.622125995002757,0,1,"Pakistan"
1,-0.599070025589082,0,1,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.440971518721596,0,1,"Pakistan"
0,-0.671531763802447,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.691294070765696,0,1,"Pakistan"
0,-0.671531763802447,0,1,"Pakistan"
0,-0.473908737559327,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,0.613018211834101,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,2.58924746397387,0,0,"Pakistan"
0,1.27176182391188,0,0,"Pakistan"
0,1.66700795722622,0,0,"Pakistan"
0,-0.572720293162426,0,0,"Pakistan"
0,0.942390043405583,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
0,-0.671531763802447,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,0.613018211834101,0,1,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
0,0.118960156764732,0,1,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
0,0.283645968175875,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.681412921803606,0,1,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
1,-0.375097154388193,0,0,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.506845965472345,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.622125995002757,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.691294070765696,0,1,"Pakistan"
1,-0.0127879862279202,0,0,"Pakistan"
1,0.77770344956635,0,0,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,-0.678119200025152,0,1,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
0,-0.645182021110563,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.440971518721596,0,1,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
1,-0.440971518721596,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.210411251996089,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.375097154388193,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.408034472165589,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,-0.664944328601047,0,1,"Pakistan"
1,3.41267667345366,0,0,"Pakistan"
1,-0.622125995002757,0,1,"Pakistan"
1,-0.440971518721596,0,1,"Pakistan"
1,-0.210411251996089,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.473908737559327,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.473908737559327,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.0457256801789941,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
0,-0.0457256801789941,0,1,"Pakistan"
0,-0.688000352660617,0,1,"Pakistan"
0,-0.539783126764127,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
0,-0.440971518721596,0,1,"Pakistan"
0,-0.671531763802447,0,1,"Pakistan"
0,-0.638594586023374,0,1,"Pakistan"
0,-0.6056574065354,0,1,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.177474346274061,0,0,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
1,-0.506845965472345,0,0,"Pakistan"
1,-0.375097154388193,0,1,"Pakistan"
1,-0.210411251996089,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.440971518721596,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
1,-0.58918878475741,0,1,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.276285565582136,0,1,"Pakistan"
1,-0.506845965472345,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
0,-0.6056574065354,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
0,2.58924746397387,0,0,"Pakistan"
0,-0.6056574065354,0,0,"Pakistan"
0,-0.572720293162426,0,0,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
0,0.118960156764732,0,0,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,5.88296702308407,0,0,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
0,-0.539783126764127,0,0,"Pakistan"
0,0.942390043405583,0,0,"Pakistan"
0,-0.572720293162426,0,0,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.638594586023374,0,0,"Pakistan"
0,-0.539783126764127,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,-0.572720293162426,0,0,"Pakistan"
0,-0.539783126764127,0,0,"Pakistan"
0,1.76581958012727,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,-0.6056574065354,0,0,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
0,-0.638594586023374,0,0,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
0,1.60113427063086,0,0,"Pakistan"
1,-0.506845965472345,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
1,-0.688000352660617,0,1,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.506845965472345,0,0,"Pakistan"
0,-0.309222800267828,0,0,"Pakistan"
0,2.91861921819964,0,0,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,-0.473908737559327,0,0,"Pakistan"
1,-0.408034472165589,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,-0.539783126764127,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.556251636417622,0,1,"Pakistan"
1,-0.440971518721596,0,1,"Pakistan"
1,-0.473908737559327,0,1,"Pakistan"
1,-0.506845965472345,0,1,"Pakistan"
1,-0.440971518721596,0,1,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,0.448332112693203,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
0,0.448332112693203,0,0,"Pakistan"
0,2.58924746397387,0,0,"Pakistan"
1,-0.375097154388193,0,0,"Pakistan"
1,-0.210411251996089,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,1.27176182391188,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.342159964313124,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
1,-0.408034472165589,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,-0.111599719043907,0,0,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
1,-0.111599719043907,0,0,"Pakistan"
1,-0.408034472165589,0,0,"Pakistan"
1,-0.408034472165589,0,0,"Pakistan"
1,-0.506845965472345,0,1,"Pakistan"
1,-0.408034472165589,0,0,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,0.118960156764732,0,0,"Pakistan"
1,4.23610575527053,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.622125995002757,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
1,-0.506845965472345,0,0,"Pakistan"
1,-0.210411251996089,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.539783126764127,0,1,"Pakistan"
1,-0.375097154388193,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,-0.111599719043907,0,0,"Pakistan"
1,-0.473908737559327,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,0.448332112693203,0,0,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.375097154388193,0,0,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
1,-0.210411251996089,0,0,"Pakistan"
1,-0.473908737559327,0,1,"Pakistan"
1,-0.276285565582136,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
0,0.942390043405583,0,0,"Pakistan"
0,-0.572720293162426,0,1,"Pakistan"
1,-0.539783126764127,0,0,"Pakistan"
1,-0.210411251996089,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.473908737559327,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,4.23610575527053,0,0,"Pakistan"
0,-0.276285565582136,0,0,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
1,-0.671531763802447,0,1,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
0,-0.309222800267828,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
0,-0.177474346274061,0,0,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
0,-0.506845965472345,0,0,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
1,-0.375097154388193,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.655063174089827,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
0,-0.375097154388193,0,0,"Pakistan"
0,-0.506845965472345,0,0,"Pakistan"
0,-0.243348312904929,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,-0.506845965472345,0,0,"Pakistan"
0,-0.539783126764127,0,0,"Pakistan"
1,0.118960156764732,0,0,"Pakistan"
1,-0.408034472165589,0,0,"Pakistan"
1,-0.210411251996089,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.556251636417622,0,0,"Pakistan"
1,1.27176182391188,0,0,"Pakistan"
0,0.0201486686852669,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.655063174089827,0,1,"Pakistan"
0,1.60113427063086,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,0.942390043405583,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.473908737559327,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.539783126764127,0,0,"Pakistan"
1,-0.0786628925065263,0,1,"Pakistan"
1,-0.0457256801789941,0,1,"Pakistan"
1,0.448332112693203,0,1,"Pakistan"
1,0.448332112693203,0,0,"Pakistan"
1,-0.375097154388193,0,0,"Pakistan"
1,0.118960156764732,0,0,"Pakistan"
1,-0.243348312904929,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,-0.572720293162426,0,0,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.408034472165589,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
0,1.27176182391188,0,0,"Pakistan"
0,1.27176182391188,0,0,"Pakistan"
0,-0.440971518721596,0,0,"Pakistan"
1,0.448332112693203,0,0,"Pakistan"
1,-0.375097154388193,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,0.77770344956635,0,0,"Pakistan"
1,0.217771877643949,0,0,"Pakistan"
1,-0.210411251996089,0,0,"Pakistan"
1,-0.0457256801789941,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.506845965472345,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,1.27176182391188,0,0,"Pakistan"
0,-0.0457256801789941,0,0,"Pakistan"
0,-0.210411251996089,0,0,"Pakistan"
0,0.283645968175875,0,0,"Pakistan"
0,0.613018211834101,0,0,"Pakistan"
0,0.448332112693203,0,0,"Pakistan"
0,-0.309222800267828,0,0,"Pakistan"
1,0.613018211834101,0,0,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
0,0.942390043405583,0,0,"Pakistan"
0,-0.556251636417622,0,0,"Pakistan"
1,-0.375097154388193,0,1,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.622125995002757,0,1,"Pakistan"
1,-0.440971518721596,0,1,"Pakistan"
1,-0.210411251996089,0,0,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.691294070765696,0,1,"Pakistan"
1,0.283645968175875,0,0,"Pakistan"
1,-0.210411251996089,0,0,"Pakistan"
1,-0.638594586023374,0,1,"Pakistan"
1,-0.6056574065354,0,1,"Pakistan"
1,-0.210411251996089,0,0,"Pakistan"
1,-0.638594586023374,0,0,"Pakistan"
1,-0.572720293162426,0,1,"Pakistan"
1,-0.473908737559327,0,1,"Pakistan"
1,1.27176182391188,0,0,"Pakistan"
1,-0.440971518721596,0,0,"Pakistan"
1,1.43644800229258,0,0,"Pakistan"
1,1.10707599873316,0,0,"Pakistan"
1,1.60113427063086,0,0,"Pakistan"
1,-0.309222800267828,0,0,"Pakistan"
